date,ClientType,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
2024-02-08,TOTAL,535294,535294,1469017,1469017,261138544,276482261,261138544,276482261,3931328,1862860,3931328,1862860,545419304,545419304
2024-02-09,Client,204633,217575,461704,465881,33866543,31694785,34106407,31510318,1202806,505740,1179898,517140,67936211,67997219
2024-02-09,DII,2515,6,59913,47833,0,950,0,950,26,0,7183,0,63404,55972
2024-02-09,FII,45080,36173,276885,298445,8947173,8831544,8930859,8885428,288458,174579,280423,171419,18563719,18602747
2024-02-09,Pro,159910,158384,611481,597824,49081239,46249442,48857689,46380025,2134522,1148239,2158308,1139999,99384833,99292229
2024-02-09,TOTAL,412138,412138,1409983,1409983,91894955,86776721,91894955,86776721,3625812,1828558,3625812,1828558,185948167,185948167
2024-02-12,Client,219590,206362,383444,390349,55341957,64529851,54772486,64579460,1112558,445702,1019456,465236,122033102,121433349
2024-02-12,DII,2546,0,37540,47658,0,2093,0,2093,817,0,18989,0,42996,68740
2024-02-12,FII,39278,41760,273759,255154,11700042,11984873,11842498,12045788,266902,162372,274896,160714,24427226,24620810
2024-02-12,Pro,145858,159150,529763,531345,103224937,107598824,103651952,107488300,1883952,988109,1950888,970233,214371443,214751868
2024-02-12,TOTAL,407272,407272,1224506,1224506,170266936,184115641,170266936,184115641,3264229,1596183,3264229,1596183,360874767,360874767
2024-02-13,Client,237782,262699,358536,362874,107185364,100884712,107681530,100516100,1047321,427256,1074744,401704,210140971,210299651
2024-02-13,DII,2302,1538,30894,49942,0,957,0,957,181,0,9273,0,34334,61710
2024-02-13,FII,51028,46968,270035,242012,19272992,19130034,19193370,19252054,287304,162947,278833,162385,39174340,39175622
2024-02-13,Pro,200988,180895,506247,510884,195417760,206390000,195001216,206636592,2004613,956493,1976569,982607,405476101,405288763
2024-02-13,TOTAL,492100,492100,1165712,1165712,321876116,326405703,321876116,326405703,3339419,1546696,3339419,1546696,654825746,654825746
2024-02-14,Client,313343,312728,415948,391697,165609475,148795899,166008258,148650185,1144609,441633,1177109,423575,316720907,316963552
2024-02-14,DII,4741,6668,44906,48937,0,0,0,0,0,0,5691,0,49647,61296
2024-02-14,FII,78600,76855,244252,256970,33192509,30314126,32875744,30068581,286838,170274,279166,168642,64286599,63725958
2024-02-14,Pro,243170,243603,478682,486184,330867127,319528059,330785109,319919318,1999900,972661,1969381,992351,654089599,654395946
2024-02-14,TOTAL,639854,639854,1183788,1183788,529669111,498638084,529669111,498638084,3431347,1584568,3431347,1584568,1035146752,1035146752
2024-02-15,Client,207659,203120,441947,416688,86258404,76577692,86128518,76056805,1392751,430025,1370631,422558,165308478,164598320
2024-02-15,DII,4316,53,41851,46929,0,310,0,0,104,54,569,0,46635,47551
2024-02-15,FII,55483,50151,237936,264838,17566460,16357633,17853385,16800498,294553,174074,303918,177369,34686139,35450159
2024-02-15,Pro,163685,177819,489047,482326,147342747,137024304,147185708,137102636,2180385,1038848,2192675,1043074,288239016,288184238
2024-02-15,TOTAL,431143,431143,1210781,1210781,251167611,229959939,251167611,229959939,3867793,1643001,3867793,1643001,488280268,488280268
2024-02-16,Client,172942,171817,452266,454731,31451922,25283851,31375670,25215313,1726122,528897,1728971,522233,59616000,59468735
2024-02-16,DII,328,2553,36202,46209,0,4000,0,0,946,0,10463,54,41476,59279
2024-02-16,FII,40380,33972,297380,282119,7276891,6797471,7359538,6816740,343052,197423,344601,193511,14952597,15030481
2024-02-16,Pro,109160,114468,530602,533391,38424149,33125584,38417754,33178853,2654944,1209435,2641029,1219957,76053874,76105452
2024-02-16,TOTAL,322810,322810,1316450,1316450,77152962,65210906,77152962,65210906,4725064,1935755,4725064,1935755,150663947,150663947
2024-02-19,Client,156987,161352,365308,352724,52628845,45208448,52360087,44967389,1360831,397807,1321787,397605,100118226,99560944
2024-02-19,DII,2245,1534,47424,45352,0,0,0,0,0,0,533,0,49669,47419
2024-02-19,FII,34986,30005,204094,225205,10355160,9565221,10499405,9736510,264167,156960,269744,154294,20580588,20915163
2024-02-19,Pro,107298,108625,418739,412284,83988138,75269914,84112651,75339684,2123919,1009797,2156853,1012665,162917805,163142762
2024-02-19,TOTAL,301516,301516,1035565,1035565,146972143,130043583,146972143,130043583,3748917,1564564,3748917,1564564,283666288,283666288
2024-02-20,Client,194309,194985,392466,416515,98784591,82354034,99018990,82002969,1381234,420013,1344981,435670,183526647,183414110
2024-02-20,DII,27,5000,79140,56700,0,0,0,0,0,0,1288,0,79167,62988
2024-02-20,FII,46968,37973,215758,234319,17630266,14731406,17716840,14843654,286948,155963,286204,154434,33067309,33273424
2024-02-20,Pro,123209,126555,460240,440070,172916800,153506202,172595827,153745019,2196861,1047000,2232570,1032872,330250312,330172913
2024-02-20,TOTAL,364513,364513,1147604,1147604,289331657,250591642,289331657,250591642,3865043,1622976,3865043,1622976,546923435,546923435
2024-02-21,Client,221934,221169,436504,440703,139988568,140489596,139503468,140713128,1527037,481875,1479415,507185,283145514,282865068
2024-02-21,DII,4418,1258,84363,63771,0,0,0,0,123,0,3353,0,88904,68382
2024-02-21,FII,56662,49278,250224,251864,29487833,31078971,29587646,31221153,329724,195440,334836,189356,61398854,61634133
2024-02-21,Pro,151088,162397,507780,522533,263736797,272038350,264122084,271672636,2548785,1278383,2588065,1259157,540261183,540326872
2024-02-21,TOTAL,434102,434102,1278871,1278871,433213198,443606917,433213198,443606917,4405669,1955698,4405669,1955698,884894455,884894455
2024-02-22,Client,276806,271978,516011,486469,94290189,81881897,94559478,81731061,1441541,576846,1496912,552155,178983290,179098053
2024-02-22,DII,58,7575,100972,113954,0,0,0,0,951,0,2380,0,101981,123909
2024-02-22,FII,80799,68038,299700,317459,18722512,16892470,18685281,16957854,371004,217706,362210,214902,36584191,36605744
2024-02-22,Pro,166576,176648,560438,559239,177287436,150014609,177055378,150100061,2687404,1388673,2639398,1416168,332105136,331946892
2024-02-22,TOTAL,524239,524239,1477121,1477121,290300137,248788976,290300137,248788976,4500900,2183225,4500900,2183225,547774598,547774598
2024-02-23,Client,211624,209239,531158,552432,31314349,27586627,31166888,27688020,1538889,509189,1562014,512140,61691836,61690733
2024-02-23,DII,10597,8477,146431,136086,0,14000,0,0,721,0,44,0,171749,144607
2024-02-23,FII,62470,64859,411042,367265,7245450,7045015,7302815,7034543,378736,234164,380363,224566,15376877,15374411
2024-02-23,Pro,131870,133986,524078,556926,38802703,37322770,38892799,37245849,2685841,1339745,2661766,1346392,80807007,80837718
2024-02-23,TOTAL,416561,416561,1612709,1612709,77362502,71968412,77362502,71968412,4604187,2083098,4604187,2083098,158047469,158047469
2024-02-26,Client,208564,196762,652720,654187,54586597,51436038,54367666,51285331,1329512,489605,1323078,503868,108703036,108330892
2024-02-26,DII,30607,30575,327133,332250,0,5253,0,6500,1299,0,0,0,364292,369325
2024-02-26,FII,79651,72199,1104864,1097235,10426873,9948206,10576475,10162403,302289,172040,302817,170635,22033923,22381764
2024-02-26,Pro,120374,139660,661023,662068,98807898,91186637,98877227,91121900,2491589,1273381,2498794,1260523,194540902,194560172
2024-02-26,TOTAL,439196,439196,2745740,2745740,163821368,152576134,163821368,152576134,4124689,1935026,4124689,1935026,325642153,325642153
2024-02-27,Client,210863,203869,691304,683418,79441484,73660207,79291057,73416371,1476845,542762,1517300,535394,156023465,155647409
2024-02-27,DII,52609,56691,434744,429984,0,11247,0,4000,2750,0,1807,0,501350,492482
2024-02-27,FII,75772,74800,1293107,1308171,13545943,12286375,13744626,12493164,305979,163926,300703,170141,27671102,28091605
2024-02-27,Pro,124453,128337,741957,739539,156781696,143555896,156733440,143600190,2894563,1428302,2860327,1429455,305526867,305491288
2024-02-27,TOTAL,463697,463697,3161112,3161112,249769123,229513725,249769123,229513725,4680137,2134990,4680137,2134990,489722784,489722784
2024-02-28,Client,315409,319697,722525,737368,65717939,72383350,64945830,72286691,1375789,564086,1396222,617600,141079098,140303408
2024-02-28,DII,28311,29809,482501,462703,0,4538,0,8000,6163,0,879,0,521513,501391
2024-02-28,FII,101002,103927,872808,877807,14745382,17716182,14984348,17871068,176839,115018,177185,112852,33727231,34127187
2024-02-28,Pro,213823,205112,759110,759066,112169959,115489889,112703102,115428200,2429880,1336966,2414385,1285618,232399627,232795483
2024-02-28,TOTAL,658545,658545,2836944,2836944,192633280,205593959,192633280,205593959,3988671,2016070,3988671,2016070,407727469,407727469
2024-02-29,Client,381584,368554,964087,953615,126792123,115175200,127463945,114901236,840843,459848,960569,432288,244613685,245080207
2024-02-29,DII,14543,9315,670493,670453,0,6198,0,5250,5742,0,345,0,696976,685363
2024-02-29,FII,103619,112954,678379,727259,33928016,29140479,33774153,29288192,36181,28186,44946,47384,63914860,63994888
2024-02-29,Pro,232224,241147,1110353,1071985,286478836,254209576,285960877,254336775,1649010,953222,1525916,961584,544633221,544098284
2024-02-29,TOTAL,731970,731970,3423312,3423312,447198975,398531453,447198975,398531453,2531776,1441256,2531776,1441256,853858742,853858742
2024-03-01,Client,335255,321786,416829,455202,33614664,24782965,33784564,24479744,960947,335581,963703,310456,60446241,60315455
2024-03-01,DII,676,7794,33078,35374,0,1767,0,866,0,0,16657,0,35521,60691
2024-03-01,FII,49200,52993,327428,262913,8706775,7224957,8772082,7286630,205039,121401,211105,123971,16634800,16709694
2024-03-01,Pro,143663,146221,459920,483766,40235449,32603130,40000242,32845579,1614692,791392,1589213,813947,75848246,75878968
2024-03-01,TOTAL,528794,528794,1237255,1237255,82556888,64612819,82556888,64612819,2780678,1248374,2780678,1248374,152964808,152964808
2024-03-04,Client,152217,159355,393921,375601,53264953,48878479,53084729,48629249,929659,289713,880771,297783,103908942,103427488
2024-03-04,DII,6008,190,33108,32882,0,5044,0,394,0,0,18392,0,44160,51858
2024-03-04,FII,41890,30605,239262,248461,10198000,9684071,10277062,9864180,204141,113155,205222,112325,20480519,20737855
2024-03-04,Pro,84138,94103,436357,445704,84089780,78212450,84190942,78286221,1401879,640982,1431294,633742,164865586,165082006
2024-03-04,TOTAL,284253,284253,1102648,1102648,147552733,136780044,147552733,136780044,2535679,1043850,2535679,1043850,289299207,289299207
2024-03-05,Client,209094,213891,430739,399811,94074547,85445074,94007377,85383004,1111577,359904,1032158,378474,181630935,181414715
2024-03-05,DII,4682,415,34663,32663,0,490,0,467,0,0,19297,0,39835,52842
2024-03-05,FII,32799,47693,228306,282812,15736828,14136081,15844385,14208221,252145,147640,260547,147967,30533799,30791625
2024-03-05,Pro,123945,108521,479641,458063,171651862,161183734,171611475,161173687,1689182,874775,1740902,855878,336003139,335948526
2024-03-05,TOTAL,370520,370520,1173349,1173349,281463237,260765379,281463237,260765379,3052904,1382319,3052904,1382319,548207708,548207708
2024-03-06,Client,250777,282411,483954,486860,142055979,120099608,141906786,120000409,1164005,430785,1122126,444119,264485108,264242711
2024-03-06,DII,2113,1916,47694,42421,0,442,0,385,0,0,15278,0,50249,60000
2024-03-06,FII,87354,68754,348495,351111,26818392,24190820,26818935,24250130,300412,179629,309066,174013,51925102,51972009
2024-03-06,Pro,213871,201034,617533,617284,255172175,250196655,255320825,250236601,2028733,1093177,2046680,1085459,509322144,509507883
2024-03-06,TOTAL,554115,554115,1497676,1497676,424046546,394487525,424046546,394487525,3493150,1703591,3493150,1703591,825782603,825782603
2024-03-07,Client,143287,132723,395844,429703,63614799,59980614,63337768,59950709,1273291,399127,1252440,389845,125806962,125493188
2024-03-07,DII,1113,4404,48015,32052,0,361,0,315,0,0,16532,0,49489,53303
2024-03-07,FII,47366,34820,287587,250148,12402921,12355252,12499939,12497082,294776,156815,298323,156383,25544717,25736695
2024-03-07,Pro,90417,110236,480280,499823,98921136,100870018,99101149,100758139,2085276,983384,2086048,993098,203430511,203548493
2024-03-07,TOTAL,282183,282183,1211726,1211726,174938856,173206245,174938856,173206245,3653343,1539326,3653343,1539326,354831679,354831679
2024-03-11,Client,174016,170647,333541,337214,47165146,52947505,46799650,53001614,1042866,354385,967851,376818,102017459,101653794
2024-03-11,DII,11227,36,43863,54058,0,176,0,155,36,0,8443,0,55302,62692
2024-03-11,FII,46760,47940,284443,270959,10529376,11528942,10647658,11609128,263704,161960,267624,161530,22815185,23004839
2024-03-11,Pro,112624,126004,441921,441537,76088402,79537932,76335616,79403658,1657475,869560,1720163,847557,158707914,158874535
2024-03-11,TOTAL,344627,344627,1103768,1103768,133782924,144014555,133782924,144014555,2964081,1385905,2964081,1385905,283595860,283595860
2024-03-12,Client,220470,217905,362908,381038,95206956,85838886,95351718,85752238,1080113,415700,1045765,426723,183125033,183175387
2024-03-12,DII,83,3456,28640,43347,0,0,0,0,300,0,13823,0,29023,60626
2024-03-12,FII,58035,53381,309341,276011,16742027,16535638,16739552,16612186,361224,215591,359277,222727,34221856,34263134
2024-03-12,Pro,175102,178948,502965,503458,182557739,171980139,182415452,171990239,1797064,973596,1819836,955437,357986605,357863370
2024-03-12,TOTAL,453690,453690,1203854,1203854,294506722,274354663,294506722,274354663,3238701,1604887,3238701,1604887,575362517,575362517
2024-03-13,Client,269408,258867,502802,559439,122586773,131741465,121929109,131649943,1287472,670454,1166201,712302,257058374,256275861
2024-03-13,DII,10213,1044,54427,65435,0,4016,0,0,1795,0,22691,0,70451,89170
2024-03-13,FII,72908,86407,454413,397278,24736452,30307107,24876972,30396462,418350,274073,425200,273741,56263303,56456060
2024-03-13,Pro,190342,196553,712186,701676,255293522,240894246,255810666,240900429,2370130,1490108,2463655,1448592,500950534,501521571
2024-03-13,TOTAL,542871,542871,1723828,1723828,402616747,402946834,402616747,402946834,4077747,2434635,4077747,2434635,814342662,814342662
2024-03-14,Client,208303,216301,388851,379426,77356587,73908951,77600793,73693177,1015708,449279,1050910,414968,153327679,153355575
2024-03-14,DII,555,24,35869,57422,0,2516,0,16,500,0,4363,0,39440,61825
2024-03-14,FII,55135,62306,352800,329807,18094882,17149120,18140781,17235071,344312,230095,334256,225045,36226344,36327266
2024-03-14,Pro,173561,158923,513215,524080,154595490,150131018,154305385,150263341,1956622,1002329,1927613,1041690,308372235,308221032
2024-03-14,TOTAL,437554,437554,1290735,1290735,250046959,241191605,250046959,241191605,3317142,1681703,3317142,1681703,497965698,497965698
2024-03-15,Client,277200,266592,424747,417474,30618923,32047381,30533752,32025220,1168066,556668,1132363,558303,65092985,64933704
2024-03-15,DII,803,0,85282,71575,0,16,0,16,5347,0,18846,0,91448,90437
2024-03-15,FII,73760,80159,390600,408684,8659458,9256963,8688493,9327718,385402,252247,378831,245163,19018430,19129048
2024-03-15,Pro,180508,185520,568296,571192,46022322,42458704,46078458,42410110,2170368,1189964,2199143,1195413,92590162,92639836
2024-03-15,TOTAL,532271,532271,1468925,1468925,85300703,83763064,85300703,83763064,3729183,1998879,3729183,1998879,176793025,176793025
2024-03-18,Client,213530,202877,312991,301877,56204208,55198746,56161187,55043140,1029930,433353,1026635,412220,113392758,113147936
2024-03-18,DII,1033,5204,35638,40865,0,0,0,16,763,0,5019,0,37434,51104
2024-03-18,FII,42433,46358,221980,230685,12142483,11604500,12231037,11727091,329534,208806,320613,204294,24549736,24760078
2024-03-18,Pro,151244,153801,415183,412365,102766901,95926824,102721368,95959823,1911263,1008713,1919223,1034358,202180128,202200938
2024-03-18,TOTAL,408240,408240,985792,985792,171113592,162730070,171113592,162730070,3271490,1650872,3271490,1650872,340160056,340160056
2024-03-19,Client,220489,210639,330358,335687,76783551,80295739,76535920,80306548,1118320,502688,1047343,524835,159251145,158960972
2024-03-19,DII,16390,22,54569,76132,0,62,0,0,1406,0,9558,0,72427,85712
2024-03-19,FII,49943,73987,261498,249413,13853779,15241355,13958195,15279075,347865,240711,351896,230192,29995151,30142758
2024-03-19,Pro,139600,141774,450093,435286,150343673,151859583,150486888,151811116,2118181,1190441,2176975,1178813,306101571,306230852
2024-03-19,TOTAL,426422,426422,1096518,1096518,240981003,247396739,240981003,247396739,3585772,1933840,3585772,1933840,495420294,495420294
2024-03-20,Client,268899,256602,408848,418696,132571616,126596249,132898884,126422640,1229755,599480,1262298,570756,261674847,261829876
2024-03-20,DII,41,5000,80112,93173,0,84,0,62,0,0,712,0,80237,98947
2024-03-20,FII,69214,79079,310330,286507,29763241,32520722,29689014,32520032,413474,283858,408823,282420,63360839,63265875
2024-03-20,Pro,195786,193259,501788,502702,315331303,285530378,315078262,285704699,2519708,1392710,2491104,1422872,605471673,605392898
2024-03-20,TOTAL,533940,533940,1301078,1301078,477666160,444647433,477666160,444647433,4162937,2276048,4162937,2276048,930587596,930587596
